wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/20va010c_1.3688_207c010b_-1.3688.wav
Whistling,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/gLz0lwxi6JA.wav
noise,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/noise/free-sound/noise-free-sound-0234.wav
Vehicle,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/IMX-9-VD72U.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40ko0305_1.8533_20ha0112_-1.8533.wav
Meow,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/1ZLR6yds238.wav
Bleat,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/a0xgWThbrKA.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/028a010y_0.40556_011c021a_-0.40556.wav
"Beep, bleep",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/DHIhsTWxsKE.wav
door,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/door_Freesound_validated_434632_22.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/207a010m_0.64073_01aa010f_-0.64073.wav
noise,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/noise/free-sound/noise-free-sound-0805.wav
Train horn,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/H7SgiQNyLQo.wav
Siren,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/gAz3W81X8yA.wav
"Motorboat, speedboat",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/RooIV8HF3KI.wav
music,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/music/rfm/music-rfm-0023.wav
Brass instrument,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/CKYP3ApE1G8.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01ga010u_1.3901_408o0307_-1.3901.wav
door,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/door_Freesound_validated_212081_4.wav
Stream,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/anNRSc_0-bg.wav
Whistling,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/pqzPimaNWr4.wav
Electric guitar,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/-aSbX1i3OCQ.wav
Arrow,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/PG3sScZ7ydQ.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40na010a_1.7277_20aa010c_-1.7277.wav
Brass instrument,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/I3dkZmNl-IM.wav
Cat,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/1VPLhdQgQyE.wav
squeak,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/squeak_squeakyChair_Freesound_validated_352868_3.wav
Computer keyboard,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/8IGDmbP37Tw.wav
noise,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/noise/free-sound/noise-free-sound-0534.wav
Spray,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/Sc3yM5tfCas.wav
fan,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/fan_Freesound_validated_442573_1.wav
door,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/door_Freesound_validated_202515_35.wav
music,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/music/jamendo/music-jamendo-0063.wav
Church bell,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/poHAL8qj8B0.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01qc020r_0.24068_02co030m_-0.24068.wav
Vehicle,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/ACOgV8JpkmA.wav
Buzzer,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/huGO8rgCJrs.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/013o030g_2.1525_01va0104_-2.1525.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40ia0103_0.65216_20da010y_-0.65216.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40dc020o_1.5242_01nc020p_-1.5242.wav
Sawing,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/OKw9GzAUGaQ.wav
Goat,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/mtTkLlnf_uA.wav
Electric guitar,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/3JZsE1Kae5o.wav
Water,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/U-8rmuouXTQ.wav
Car,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/tcIlGit29Mw.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/405c020e_2.4912_40ko030x_-2.4912.wav
Electronic music,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/-gAmqh6yj4A.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01zc0204_0.30467_40ho030b_-0.30467.wav
"Walk, footsteps",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/7kBQi_Y-SVc.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/407a010d_1.6784_20co010d_-1.6784.wav
Music,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/_HZ51zQ8Q8Y.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/025c0207_0.91447_409a0108_-0.91447.wav
Bagpipes,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/3VPWQz0K5CA.wav
Helicopter,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/Y3Yv8ZVdHGY.wav
noise,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/noise/free-sound/noise-free-sound-0457.wav
Crowd,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/74ho3u1Xa5Y.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/016o030q_1.4218_20eo010g_-1.4218.wav
Cymbal,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/grrrxORXna0.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/029a010k_2.2282_026o0306_-2.2282.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/022c0204_0.25612_20bo010p_-0.25612.wav
Fowl,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/QXcBECk1wWc.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01la010l_1.2189_012a0101_-1.2189.wav
"Motorboat, speedboat",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/1ZHMvO9lY_E.wav
Engine,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/4TyQf4iyINQ.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/404a010l_2.4623_20fc0108_-2.4623.wav
Hammond organ,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/jEs10Ql-2cQ.wav
Cymbal,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/i9bJ-FCJit4.wav
Motorcycle,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/XAlrCQAufPM.wav
Fowl,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/_kBZEnhS2xY.wav
Skidding,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/oHcN3goeoEc.wav
music,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/music/fma-western-art/music-fma-wa-0006.wav
Stream,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/cVVd1WYJZGw.wav
"Beep, bleep",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/4a_6gvChWFo.wav
noise,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/noise/free-sound/noise-free-sound-0134.wav
Electronic organ,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/JNTxtmNaxSs.wav
music,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/music/jamendo/music-jamendo-0119.wav
Fire alarm,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/FxRGRQTiYD8.wav
typing,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/typing_Freesound_validated_434027_1.wav
door,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/door_Freesound_validated_441656_0.wav
door,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/door_Freesound_validated_346605_0.wav
Siren,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/u44nCtMUKMQ.wav
Bird,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/oWpo8_L6aWI.wav
noise,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/noise/free-sound/noise-free-sound-0528.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/409c020w_1.5756_20mo0103_-1.5756.wav
Clarinet,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/O5GLzQKaTMA.wav
door,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/door_Freesound_validated_233223_0.wav
door,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/door_Freesound_validated_457344_0.wav
Engine,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/2S4EeMkuto8.wav
door,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/door_Freesound_validated_463788_0.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/016a010g_1.3011_40ea0111_-1.3011.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01vc020v_1.8216_20jc0106_-1.8216.wav
fan,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/fan_Freesound_validated_83867_5.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/403o0312_1.5808_01va0103_-1.5808.wav
Crowd,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/6ihRuUMSV4w.wav
Applause,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/gTZwqRJ8dc4.wav
Computer keyboard,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/hrPR2AhbDbk.wav
Drum,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/0aXEAokewDg.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/204o010f_1.94_40io030o_-1.94.wav
Church bell,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/aMacjQ9_4FY.wav
Helicopter,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/q32FcocVZ_0.wav
Pump (liquid),/media/lab70809/Data01/speech_donoiser_new/datasets/noise/6qw5O6ZrUII.wav
Power tool,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/luImts9JIEg.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/20va0107_2.244_40oa0112_-2.244.wav
door,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/door_Freesound_validated_335091_2.wav
Vacuum cleaner,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/Yw8Zbw6tV-U.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40fc020r_0.36055_40go030p_-0.36055.wav
Music,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/9-_9gCJVwUE.wav
"Outside, rural or natural",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/mQME66pD8r8.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40io030v_2.0902_027a010q_-2.0902.wav
Cello,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/V-eJrmN-xi0.wav
"Waves, surf",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/Z8qu10OEsng.wav
fan,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/fan_Freesound_validated_217182_4.wav
Quack,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/rRLff71UkvE.wav
"Beep, bleep",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/dz4pSPxSZXg.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40jc0214_0.10318_016o030m_-0.10318.wav
"Bee, wasp, etc.",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/TWZh9gmnStM.wav
Telephone bell ringing,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/DikSRiifDi4.wav
fan,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/fan_Freesound_validated_238961_1.wav
door,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/door_Freesound_validated_371007_0.wav
Organ,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/3vSuEPxP8Ks.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/024c0203_0.7322_206a0105_-0.7322.wav
Bark,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/yBXFHxhzNqE.wav
Siren,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/Egpw8pQI0iY.wav
typing,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/typing_Freesound_validated_249889_2.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01do0312_0.89024_029c0218_-0.89024.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/204a0104_1.9173_019c020n_-1.9173.wav
Car,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/WVDC_zlBouQ.wav
Keyboard (musical),/media/lab70809/Data01/speech_donoiser_new/datasets/noise/hSMMUd1ouVQ.wav
Bird,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/xfOB3DsxjR4.wav
Vehicle,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/0QsFVPTeR-E.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/209o010p_1.8144_40dc0218_-1.8144.wav
Truck,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/gvpo5fKjEtE.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01xc0204_1.4277_403a0106_-1.4277.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01oo031b_1.7817_20fo010p_-1.7817.wav
Organ,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/iz4pwtqdc3M.wav
Engine,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/8lCX7jxRKk0.wav
Water,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/dYr899pD_cE.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/20so010c_1.011_20ca010f_-1.011.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40oa010b_2.2274_025o030z_-2.2274.wav
Engine,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/g_zTGCQHGf0.wav
Fireworks,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/LbiTCNvuouI.wav
Sewing machine,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/TsTp99UxTHI.wav
Stream,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/-_ovBkOEp6o.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/40eo030t_1.9787_20ka0108_-1.9787.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/206c0105_0.94065_02ca0104_-0.94065.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/207o0101_1.1948_40bc0212_-1.1948.wav
Oink,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/9I6ZN-TtXCk.wav
music,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/music/fma/music-fma-0090.wav
music,/media/lab70809/Data01/speech_donoiser_new/datasets/musan/music/fma/music-fma-0064.wav
Sawing,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/kFnYSo3vyvE.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/20la010r_2.3931_02aa0109_-2.3931.wav
Organ,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/KXIyNCceTPo.wav
wham,/media/lab70809/Data01/speech_donoiser_new/datasets/wham_noise/tr/01jo031a_1.3155_027o030w_-1.3155.wav
"Whack, thwack",/media/lab70809/Data01/speech_donoiser_new/datasets/noise/g6iLKX-_o7o.wav
Brass instrument,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/xJKQCnZOdFk.wav
Cello,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/4UrYgeJDU80.wav
Fireworks,/media/lab70809/Data01/speech_donoiser_new/datasets/noise/QfdNi1xYoUM.wav
